bol_window,bol_std,long_ma,short_ma,sharpe_ratio,win_rate
50,2.5,500,90,2.115471773809267,38.15789473684211
70,2.0,500,90,2.113468221445186,41.62436548223351
70,2.5,500,90,2.113468221445186,41.62436548223351
40,1.0,650,100,2.112534686302948,29.457364341085274
40,1.5,650,100,2.112534686302948,29.457364341085274
50,1.0,600,90,2.1113729035894577,28.823529411764703
50,1.5,600,90,2.1113729035894577,28.823529411764703
120,1.0,500,100,2.10950591886422,38.31775700934579
120,1.5,500,100,2.10950591886422,38.31775700934579
80,2.0,500,100,2.1090804606629603,43.01675977653631
80,2.5,500,100,2.1090804606629603,43.01675977653631
50,1.0,800,90,2.108092998019144,28.869047619047617
50,1.5,800,90,2.108092998019144,28.869047619047617
150,1.0,650,90,2.107319339925004,37.96296296296296
150,1.5,650,90,2.107319339925004,37.96296296296296
120,1.0,550,100,2.1049492363060853,37.91469194312796
120,1.5,550,100,2.1049492363060853,37.91469194312796
140,1.0,700,100,2.1044050780511556,37.628865979381445
140,1.5,700,100,2.1044050780511556,37.628865979381445
50,1.0,600,110,2.103190997338832,28.000000000000004
50,1.5,600,110,2.103190997338832,28.000000000000004
130,1.0,500,100,2.103130516768319,39.15094339622642
130,1.5,500,100,2.103130516768319,39.15094339622642
140,1.0,550,110,2.102955712032885,38.265306122448976
140,1.5,550,110,2.102955712032885,38.265306122448976
150,1.0,550,100,2.101565000831782,38.23529411764706
150,1.5,550,100,2.101565000831782,38.23529411764706
150,1.0,500,110,2.1003181364283066,38.19095477386934
150,1.5,500,110,2.1003181364283066,38.19095477386934
140,1.0,500,90,2.0988475315156414,38.52813852813853
140,1.5,500,90,2.0988475315156414,38.52813852813853
130,1.0,800,110,2.098163553349766,38.58695652173913
130,1.5,800,110,2.098163553349766,38.58695652173913
150,1.0,650,110,2.0978050153703975,36.75675675675676
150,1.5,650,110,2.0978050153703975,36.75675675675676
70,2.0,600,100,2.097096573464124,44.44444444444444
70,2.5,600,100,2.097096573464124,44.44444444444444
80,2.0,450,100,2.0968498593546414,42.07650273224044
80,2.5,450,100,2.0968498593546414,42.07650273224044
50,1.0,650,90,2.0949155379123283,29.305135951661633
50,1.5,650,90,2.0949155379123283,29.305135951661633
