bol_window,bol_std,long_ma,short_ma,sharpe_ratio,win_rate
140,2.0,150,100,1.3245257183851435,39.10614525139665
160,2.0,50,100,1.324501252037984,41.07142857142857
160,2.0,150,100,1.324501252037984,41.07142857142857
80,1.0,50,120,1.3236308795217266,26.649076517150394
100,1.0,550,60,1.3232676488106585,30.924855491329478
60,1.0,250,80,1.322166119451019,28.306878306878307
60,1.0,150,80,1.3216397302702925,29.227053140096622
100,3.0,750,40,1.3212768752774515,54.65116279069767
60,4.0,650,60,1.3205409797108625,54.054054054054056
140,3.0,850,80,1.3191413193628017,52.94117647058824
100,1.0,150,60,1.3187677507203188,32.25152129817444
120,2.0,950,80,1.3186602933863518,42.465753424657535
80,2.0,150,80,1.3182441911722602,36.267605633802816
60,1.0,350,80,1.318216499131882,30.612244897959183
20,3.0,950,20,1.3172221571645784,43.07692307692308
80,2.0,250,60,1.3166059662688785,39.35018050541516
160,4.0,550,100,1.3159319516857582,70.0
160,4.0,650,100,1.3159319516857582,70.0
160,2.0,250,100,1.3156471344827405,41.31736526946108
80,3.0,750,20,1.3130654893979228,50.45871559633027
60,4.0,350,60,1.3118847927110835,52.27272727272727
180,2.0,350,60,1.3117531915470118,44.44444444444444
160,2.0,850,100,1.310177008185394,45.0
20,3.0,550,40,1.3099012623936597,43.47826086956522
120,2.0,850,40,1.3094166353971108,44.88636363636363
40,4.0,750,120,1.3071341781555592,37.5
40,4.0,850,120,1.3071341781555592,37.5
40,4.0,950,120,1.3071341781555592,37.5
180,1.0,650,40,1.3066938538189201,32.45614035087719
80,4.0,650,20,1.3064301926228132,65.71428571428571
180,1.0,50,80,1.3059393440648643,29.201101928374655
160,2.0,950,100,1.3059288898595243,45.21739130434783
40,3.0,150,20,1.3052849073659578,40.16064257028113
60,4.0,950,80,1.3051442228284296,54.54545454545454
80,2.0,650,60,1.3050564989867013,39.44954128440367
100,1.0,750,60,1.3047661084919389,30.65015479876161
180,4.0,850,100,1.303054027444831,71.42857142857143
180,4.0,950,100,1.303054027444831,71.42857142857143
180,4.0,750,100,1.3029830400295643,73.33333333333333
40,4.0,550,120,1.3026546371306176,39.53488372093023
20,2.0,50,120,1.3011726480626737,29.971181556195965
160,3.0,550,60,1.3007043249955323,60.75949367088608
60,4.0,750,60,1.2988733978694844,52.63157894736842
140,2.0,750,60,1.2987951897175278,41.44736842105263
80,2.0,850,60,1.2976794790679862,41.584158415841586
80,2.0,450,40,1.2971712352993803,41.10671936758894
20,1.0,50,80,1.2971485245230838,27.27272727272727
40,4.0,550,100,1.296935037368411,44.18604651162791
100,1.0,150,120,1.2939403733287431,29.375
140,1.0,950,60,1.2937561245822444,26.89295039164491
180,3.0,950,120,1.2935978228150935,47.27272727272727
60,2.0,950,40,1.2931729635821554,42.74193548387097
160,4.0,50,100,1.2931626463728592,68.18181818181817
160,4.0,150,100,1.2931626463728592,68.18181818181817
160,4.0,250,100,1.2931626463728592,68.18181818181817
120,2.0,450,60,1.2930561931150932,41.23711340206185
60,3.0,650,40,1.2923992831395144,47.40740740740741
20,2.0,250,20,1.292222725167814,38.44961240310077
120,2.0,750,40,1.292174696340824,44.44444444444444
120,3.0,750,20,1.2915041436706294,55.55555555555556
120,3.0,450,20,1.2911915439722357,52.12765957446809
40,4.0,650,120,1.2909218813805714,39.02439024390244
60,3.0,750,40,1.2906825481360682,48.837209302325576
140,3.0,650,120,1.2884244627499735,43.05555555555556
60,4.0,850,60,1.288176230515426,52.77777777777778
180,1.0,150,80,1.2877203951256608,29.166666666666668
20,2.0,450,20,1.2872272661046247,37.92517006802721
60,1.0,350,120,1.2871714515830692,26.4026402640264
80,3.0,850,20,1.2865350155238902,49.54128440366973
160,3.0,450,60,1.285258072726236,59.25925925925925
160,1.0,550,40,1.285137394698939,29.531568228105908
60,2.0,450,20,1.2851183429758315,42.10526315789473
60,1.0,50,60,1.2839767538390041,32.166666666666664
160,2.0,650,60,1.2828723801271935,45.63758389261745
40,2.0,450,40,1.2818986750612256,38.108882521489974
100,3.0,850,40,1.281780393403735,53.65853658536586
60,4.0,250,60,1.2813008063380604,52.083333333333336
180,3.0,850,80,1.2811508279274846,61.66666666666667
60,4.0,950,120,1.281002033722675,46.875
20,1.0,650,20,1.280612341720626,31.40877598152425
20,2.0,350,20,1.279486232516753,38.53820598006645
80,4.0,650,40,1.2793355144306529,54.285714285714285
140,1.0,150,80,1.2782477943543653,30.982367758186395
160,2.0,350,120,1.2769297727877278,38.15789473684211
60,4.0,450,60,1.276399577250315,51.162790697674424
100,2.0,950,80,1.2752582242938981,39.1566265060241
160,3.0,350,60,1.2737126289219687,58.536585365853654
120,3.0,850,20,1.2732369849038858,52.5
60,2.0,250,20,1.2729267629485752,42.22222222222222
140,3.0,50,80,1.2726498251367382,51.19047619047619
140,3.0,150,80,1.2726498251367382,51.19047619047619
140,3.0,250,80,1.2726498251367382,51.19047619047619
80,3.0,350,60,1.2717813293074307,44.0
100,3.0,550,40,1.2713000161654424,52.63157894736842
20,1.0,450,20,1.2708742831754976,31.37472283813747
140,2.0,550,20,1.2697860605782267,39.568345323741006
80,3.0,450,60,1.2691869177353237,44.354838709677416
180,1.0,550,40,1.268514568958781,32.83898305084746
140,4.0,650,120,1.2684216903446446,50.0
160,1.0,650,40,1.2681153311206572,29.42430703624733
100,1.0,150,80,1.267545768189361,32.83208020050125
160,1.0,750,40,1.2673661645173673,30.022075055187635
100,2.0,450,60,1.2666601903460988,41.31455399061033
100,1.0,850,60,1.2664243563337347,31.5625
160,2.0,750,120,1.2661002269650752,38.655462184873954
180,1.0,950,40,1.2654801779034492,32.798165137614674
160,4.0,350,100,1.2650089956062287,66.66666666666666
160,4.0,450,100,1.2650089956062287,66.66666666666666
140,2.0,250,120,1.2645679399755339,36.52694610778443
100,2.0,650,60,1.263738300271914,40.72164948453608
160,1.0,50,20,1.263332749348019,31.008902077151333
140,3.0,750,120,1.2631538243224414,42.028985507246375
140,1.0,350,60,1.2624644351809893,27.350427350427353
100,2.0,50,20,1.2616745409551509,39.784946236559136
100,1.0,950,60,1.2599884031227069,31.661442006269592
60,1.0,250,120,1.2599664092612228,26.25
80,3.0,550,60,1.2599603355272053,46.15384615384615
20,1.0,550,40,1.2597709194409072,24.62686567164179
100,3.0,650,40,1.2588930758320531,52.27272727272727
20,2.0,750,40,1.2581619779918949,33.33333333333333
140,4.0,750,100,1.2579593597751677,63.1578947368421
140,1.0,50,80,1.2565300173067047,30.53435114503817
20,1.0,250,80,1.2564949389814242,29.50530035335689
40,3.0,650,20,1.2563019927685657,42.93785310734463
100,3.0,250,60,1.255872265559537,45.614035087719294
40,4.0,750,100,1.2557989632152793,42.5
40,4.0,850,100,1.2557989632152793,42.5
40,4.0,950,100,1.2557989632152793,42.5
180,1.0,50,60,1.2550310565749874,28.57142857142857
80,3.0,950,80,1.25487782499071,44.79166666666667
140,4.0,850,100,1.2545863129841803,61.111111111111114
140,4.0,950,100,1.2545863129841803,61.111111111111114
140,2.0,850,80,1.2542428035033448,38.732394366197184
100,1.0,50,20,1.2537094101523074,32.32016210739615
40,4.0,650,100,1.253418656081342,43.90243902439025
80,4.0,550,20,1.2521863306107122,62.5
120,1.0,50,120,1.2517676652208543,31.699346405228756
20,1.0,250,120,1.2517438389175142,28.08219178082192
100,2.0,550,20,1.2514973126974112,41.66666666666667
180,4.0,550,100,1.2510475969986457,68.75
180,4.0,650,100,1.2510475969986457,68.75
40,4.0,450,120,1.2509946863722936,37.77777777777778
140,1.0,250,60,1.2500537160362084,26.887661141804784
100,2.0,150,20,1.2494911544729648,39.509536784741144
100,2.0,850,60,1.2479386798626009,40.76086956521739
60,3.0,850,40,1.247743358707239,49.21875
40,1.0,650,40,1.2465578956378156,30.75356415478615
20,2.0,150,120,1.2462479445354273,29.793510324483773
100,3.0,950,20,1.2460093929939435,51.85185185185185
40,4.0,450,100,1.241472176576538,42.22222222222222
120,1.0,350,60,1.2394997482113015,29.227053140096622
80,4.0,50,20,1.239296178499694,55.769230769230774
80,4.0,150,20,1.239296178499694,55.769230769230774
120,1.0,150,120,1.2357826179278666,31.699346405228756
40,3.0,50,20,1.2351488110705435,40.67164179104478
160,2.0,350,80,1.2343244055393188,41.42011834319527
160,1.0,850,40,1.2337315185900053,30.87248322147651
100,2.0,750,60,1.2333822102688796,40.54054054054054
160,2.0,850,120,1.232194571280717,38.26086956521739
120,3.0,350,20,1.232144241835698,51.041666666666664
20,4.0,250,20,1.2313019203742963,100.0
120,2.0,950,40,1.2306702540708685,43.93063583815029
180,2.0,50,60,1.2302874941149176,43.888888888888886
180,2.0,150,60,1.2302874941149176,43.888888888888886
180,1.0,250,60,1.23006092580398,27.827648114901255
20,1.0,50,120,1.2299053507432847,26.265060240963855
40,3.0,550,20,1.2292607050692104,43.0939226519337
60,1.0,850,40,1.2284690013062107,32.35294117647059
140,2.0,950,80,1.2278294957452776,38.68613138686132
140,4.0,550,120,1.2255637216136566,47.82608695652174
80,4.0,550,40,1.2254940873902187,52.5
140,3.0,950,120,1.2249643058208939,42.62295081967213
160,2.0,950,120,1.2242506518638567,38.18181818181819
20,1.0,350,20,1.2239519595042752,31.907894736842106
180,4.0,50,100,1.2235608583579367,66.66666666666666
180,4.0,150,100,1.2235608583579367,66.66666666666666
180,4.0,250,100,1.2235608583579367,66.66666666666666
60,2.0,250,60,1.221978158405226,37.33766233766234
60,2.0,850,40,1.2210366146453702,41.89723320158103
140,2.0,50,120,1.2201291008241033,35.88235294117647
140,2.0,150,120,1.2201291008241033,35.88235294117647
40,1.0,450,40,1.2186511624558283,31.368821292775667
60,2.0,150,60,1.2167672013813895,36.206896551724135
160,2.0,750,60,1.216660473587848,45.45454545454545
80,1.0,50,20,1.2165874285342024,31.5884476534296
40,3.0,950,60,1.2152612369692073,40.87591240875913
60,2.0,750,20,1.2147860108170638,42.71844660194174
140,4.0,650,100,1.2147364754632204,60.0
120,1.0,950,60,1.2146355518225878,29.289940828402365
180,2.0,250,60,1.2146306374327196,43.888888888888886
60,1.0,950,40,1.214087777220182,31.53153153153153
20,2.0,850,20,1.2137959397200335,38.649155722326455
40,1.0,750,40,1.213373628447269,30.57851239669421
160,4.0,750,80,1.2133582054195642,72.22222222222221
160,4.0,850,80,1.2133582054195642,72.22222222222221
160,4.0,550,80,1.2131003433385141,70.0
160,4.0,650,80,1.2131003433385141,70.0
160,2.0,850,60,1.2130933080151591,46.3768115942029
60,4.0,50,60,1.210552146263863,50.0
60,4.0,150,60,1.210552146263863,50.0
60,2.0,750,40,1.2104592111399144,42.023346303501945
100,4.0,250,120,1.2093159807429052,51.42857142857142
40,1.0,350,40,1.2078665756237768,31.28491620111732
100,2.0,550,40,1.206711965425771,42.00913242009132
80,2.0,750,20,1.206219113074995,39.78102189781022
20,1.0,150,100,1.2052196203491894,27.67857142857143
120,2.0,50,100,1.2048936616799113,38.72549019607843
120,2.0,350,80,1.2046237656016965,39.58333333333333
100,4.0,50,100,1.2045654574858042,54.054054054054056
100,4.0,150,100,1.2045654574858042,54.054054054054056
40,4.0,350,120,1.2044320897944738,36.95652173913043
120,3.0,950,20,1.2043261187210015,53.42465753424658
100,4.0,950,120,1.203551570197227,54.166666666666664
100,4.0,50,120,1.2034143568871636,51.35135135135135
100,4.0,150,120,1.2034143568871636,51.35135135135135
140,2.0,850,60,1.2032018676774865,40.52287581699346
100,4.0,250,100,1.2018196705459347,54.285714285714285
20,1.0,950,80,1.2013037901629664,27.232796486090777
160,3.0,650,60,1.2009007197321244,60.0
100,4.0,750,120,1.1997117654714604,53.84615384615385
20,1.0,850,20,1.1993277097603356,31.548311990686845
20,2.0,950,20,1.1990255844810949,38.40304182509506
140,2.0,450,60,1.1989141029954753,42.07650273224044
160,2.0,450,60,1.1989074214852398,45.348837209302324
40,3.0,50,60,1.197761650594233,39.111111111111114
20,1.0,150,20,1.1966747072722237,31.983805668016196
120,3.0,50,120,1.1947720778524957,43.75
120,3.0,150,120,1.1947720778524957,43.75
160,4.0,50,80,1.1946840445989444,68.18181818181817
160,4.0,150,80,1.1946840445989444,68.18181818181817
160,4.0,250,80,1.1946840445989444,68.18181818181817
180,4.0,350,100,1.1941530974872414,64.70588235294117
180,4.0,450,100,1.1941530974872414,64.70588235294117
160,2.0,950,60,1.193853938767536,45.86466165413533
80,1.0,550,40,1.1935501592020097,28.599999999999998
140,4.0,550,100,1.1932572629047944,56.52173913043478
120,2.0,250,100,1.1930810181895115,39.48717948717949
40,4.0,350,100,1.1920246262741625,41.30434782608695
20,3.0,50,40,1.191941024783633,41.44486692015209
20,4.0,50,20,1.1916226211592542,88.88888888888889
20,4.0,150,20,1.1916226211592542,88.88888888888889
40,4.0,150,120,1.1914803503372873,35.84905660377358
140,2.0,650,20,1.1913844382218908,38.63636363636363
80,2.0,750,60,1.1913220972094412,39.130434782608695
40,3.0,350,20,1.1911916298607386,41.53846153846154
120,3.0,850,40,1.1896697860774226,51.28205128205128
120,3.0,250,120,1.1896364122155205,44.21052631578947
100,1.0,50,80,1.1891766886524957,32.535885167464116
120,2.0,350,60,1.1889417452670161,38.862559241706165
80,4.0,450,20,1.1887107886535573,58.139534883720934
100,4.0,850,120,1.1883413280869455,52.0
140,3.0,50,120,1.1882564838412675,41.9753086419753
140,3.0,150,120,1.1882564838412675,41.9753086419753
140,3.0,250,120,1.1882564838412675,41.9753086419753
20,3.0,650,40,1.1879707932263515,42.22222222222222
40,4.0,50,120,1.187045048531344,34.54545454545455
20,1.0,250,20,1.1868975906373829,31.452455590386624
140,2.0,350,80,1.1853326135243047,39.77900552486188
20,2.0,450,40,1.1851649653084675,33.194154488517746
40,1.0,850,40,1.185162922211551,30.57851239669421
20,2.0,150,60,1.1847320161602448,30.327868852459016
40,3.0,250,20,1.1845511013433443,40.182648401826484
100,4.0,750,100,1.1842035508429338,57.692307692307686
80,2.0,850,20,1.1841817863631345,39.56043956043956
20,1.0,950,60,1.1833149853402631,25.346260387811636
120,2.0,650,20,1.1830215735824376,39.53488372093023
80,3.0,250,60,1.1826339972825899,40.57971014492754
20,2.0,50,60,1.1803654756469693,30.37974683544304
80,4.0,750,20,1.1803520477313134,64.70588235294117
160,4.0,950,80,1.1800910461051,70.58823529411765
20,2.0,50,20,1.1797262241235342,37.752808988764045
120,2.0,150,100,1.1790213244185974,38.72549019607843
60,2.0,50,60,1.1766014712320791,36.64921465968586
20,1.0,950,20,1.1757733287131493,31.535756154747947
20,1.0,250,60,1.175552287824502,27.191679049034175
60,3.0,950,40,1.17479608181774,47.199999999999996
80,4.0,850,40,1.1739969630944707,56.25
20,1.0,750,20,1.1738360289916718,31.24274099883856
160,3.0,750,60,1.173702072842494,57.534246575342465
140,3.0,850,60,1.1736429242784108,51.42857142857142
80,1.0,650,40,1.1727875878268592,28.24267782426778
140,3.0,850,120,1.1714899788458566,40.909090909090914
80,4.0,350,20,1.1702903538916756,56.81818181818182
20,3.0,750,40,1.1699047984456945,42.44186046511628
160,3.0,850,60,1.1695772389187116,56.52173913043478
140,3.0,950,60,1.1692028126901008,52.307692307692314
80,4.0,950,40,1.16869060845226,54.83870967741935
20,3.0,250,40,1.1679011626796778,41.42857142857143
100,4.0,850,100,1.1677985715466954,60.0
100,4.0,950,100,1.1676783388754786,58.333333333333336
20,4.0,350,20,1.1674945276248532,100.0
20,4.0,450,20,1.1674945276248532,100.0
20,4.0,550,20,1.1674945276248532,100.0
40,3.0,750,20,1.167478448134999,42.5287356321839
40,3.0,850,20,1.1673146731617152,42.60355029585799
140,4.0,50,120,1.1670824598062062,46.15384615384615
140,4.0,150,120,1.1670824598062062,46.15384615384615
140,4.0,250,120,1.1670824598062062,46.15384615384615
180,3.0,950,80,1.1668049887005743,56.14035087719298
100,2.0,650,20,1.1663321650462577,40.99616858237548
40,4.0,150,100,1.1661306057139702,40.74074074074074
40,3.0,150,60,1.1647443089955387,37.08920187793427
120,3.0,50,20,1.1643703032260841,49.074074074074076
120,3.0,150,20,1.1643703032260841,49.074074074074076
160,4.0,350,80,1.1642414660270541,66.66666666666666
160,4.0,450,80,1.1642414660270541,66.66666666666666
80,2.0,850,40,1.1627487714128493,42.465753424657535
80,2.0,950,60,1.1626777983866814,40.88669950738916
20,1.0,450,40,1.1626143010076992,24.721878862793574
140,4.0,350,120,1.1625696437327044,44.0
140,4.0,450,120,1.1625696437327044,44.0
100,2.0,450,20,1.161588644485967,39.58333333333333
120,3.0,650,40,1.161004678002541,50.0
140,2.0,950,60,1.1608774849545682,39.86486486486486
100,1.0,650,60,1.1599195223647831,29.94011976047904
40,2.0,350,40,1.1592682801558571,37.4331550802139
160,3.0,50,60,1.159226108557978,57.647058823529406
160,3.0,150,60,1.159226108557978,57.647058823529406
160,3.0,250,60,1.159226108557978,57.647058823529406
120,3.0,750,40,1.1574192316644547,50.63291139240506
100,2.0,950,60,1.1570175938992167,39.77900552486188
40,4.0,50,100,1.156944246268919,39.285714285714285
60,2.0,950,20,1.1568207806385484,41.914191419141915
80,4.0,750,40,1.1556770185831264,52.94117647058824
80,4.0,850,20,1.153671574762404,65.625
140,3.0,750,60,1.1529544412026405,52.702702702702695
20,3.0,850,40,1.1526761658637792,41.95402298850575
140,3.0,550,60,1.1524545535737598,51.85185185185185
60,2.0,350,20,1.1519833058529567,41.0958904109589
40,1.0,550,40,1.1517943275869384,30.46875
80,4.0,250,20,1.1517221932768247,56.00000000000001
120,3.0,950,40,1.1515169789242605,50.70422535211267
120,1.0,50,80,1.150003605714948,31.234256926952142
140,2.0,450,20,1.1492696936089315,37.45819397993311
60,1.0,750,40,1.1487587524323113,31.685393258426963
20,3.0,450,40,1.148590194505497,41.711229946524064
120,1.0,150,80,1.1469586802965017,31.234256926952142
160,2.0,50,120,1.1458974192054558,35.80246913580247
160,2.0,150,120,1.1458974192054558,35.80246913580247
100,3.0,50,60,1.1458632403145588,43.08943089430895
100,3.0,150,60,1.1458632403145588,43.08943089430895
80,2.0,650,40,1.1450263469110364,41.52542372881356
40,1.0,950,40,1.1445766081974917,29.36344969199179
20,3.0,50,120,1.142407247218719,33.155080213903744
80,1.0,450,40,1.141592597743985,28.343313373253494
180,1.0,150,60,1.141444220472781,27.943760984182774
160,2.0,550,20,1.1411499411576878,38.70967741935484
120,2.0,450,20,1.1409090692980248,38.435374149659864
160,2.0,250,120,1.1406038314583782,36.024844720496894
160,1.0,450,40,1.1393125294351862,29.527559055118108
100,1.0,150,20,1.1391039196807349,31.784582893347412
100,4.0,350,100,1.1387189827023059,53.333333333333336
100,4.0,450,100,1.1387189827023059,53.333333333333336
20,3.0,150,120,1.1363755544897318,33.89830508474576
80,3.0,50,60,1.1357566671981973,41.40127388535032
80,3.0,950,20,1.1352669210626052,46.728971962616825
100,4.0,350,120,1.1342729550315223,50.0
100,4.0,450,120,1.1342729550315223,50.0
180,3.0,550,60,1.1332744195765418,57.971014492753625
100,3.0,950,40,1.1315873506918428,53.16455696202531
20,2.0,950,40,1.1315859098929364,32.951945080091534
20,2.0,850,40,1.1313581477332024,33.56164383561644
160,2.0,950,80,1.1312268852341532,41.935483870967744
140,4.0,50,100,1.1301412672404656,53.84615384615385
140,4.0,150,100,1.1301412672404656,53.84615384615385
140,4.0,250,100,1.1301412672404656,53.84615384615385
60,1.0,50,20,1.1287371955537797,30.583333333333336
180,2.0,550,20,1.1272531205616936,36.933797909407666
40,4.0,250,120,1.1269938305122684,34.0
100,2.0,250,80,1.1258395597737332,36.56387665198238
180,3.0,450,60,1.1258169074468705,56.33802816901409
100,2.0,50,80,1.1257877312628324,35.546875
140,4.0,350,100,1.1257828981965807,52.0
140,4.0,450,100,1.1257828981965807,52.0
80,2.0,50,60,1.125016118645602,40.0611620795107
40,4.0,550,60,1.122438737268485,42.22222222222222
80,4.0,450,40,1.1224030654661843,48.837209302325576
20,1.0,150,80,1.1207172634836815,28.32699619771863
100,1.0,350,80,1.1204824569309584,31.25
140,3.0,650,60,1.1196005813250625,51.94805194805194
40,4.0,250,100,1.1184147651780376,38.0
120,3.0,250,20,1.1178419582064059,48.598130841121495
60,4.0,950,60,1.1174937571542634,51.42857142857142
180,3.0,750,60,1.116204864183244,57.8125
60,2.0,850,20,1.1157528739627982,41.69381107491857
160,2.0,850,80,1.1147585847870793,41.53846153846154
40,3.0,450,40,1.114171528055282,43.859649122807014
160,2.0,750,80,1.1141221163474326,41.48148148148148
120,2.0,50,120,1.113371050629145,35.56701030927835
160,2.0,50,80,1.1107764555782031,39.226519337016576
160,2.0,150,80,1.1107764555782031,39.226519337016576
180,3.0,850,60,1.1104735498629759,58.06451612903226
120,2.0,450,40,1.1104262019531561,43.1924882629108
140,3.0,450,60,1.1098738405842374,49.411764705882355
40,2.0,50,40,1.1092773274210577,36.81214421252372
100,2.0,150,80,1.1092029023206464,35.573122529644266
80,4.0,950,20,1.1091293367047523,64.51612903225806
120,2.0,750,20,1.108189295867354,39.52569169960474
160,1.0,550,20,1.1073295539102246,30.53016453382084
100,4.0,50,80,1.1072473410952013,56.75675675675676
100,4.0,150,80,1.1072473410952013,56.75675675675676
100,4.0,750,80,1.1072175996162483,57.692307692307686
20,1.0,150,120,1.1070142114643435,26.354679802955665
120,2.0,250,120,1.106633089348874,35.67567567567568
60,1.0,650,40,1.1065337681882135,30.786026200873362
100,2.0,350,60,1.1062069956945542,38.666666666666664
120,2.0,350,20,1.1060843255233632,37.77777777777778
60,1.0,50,120,1.1058316837096436,22.966507177033492
80,2.0,950,20,1.104136694840926,38.46153846153847
100,4.0,250,80,1.1040568175353982,57.14285714285714
20,3.0,350,40,1.1035558812290551,41.3265306122449
140,2.0,750,20,1.1032405349241141,38.43137254901961
80,2.0,350,40,1.1024069352806625,38.82783882783883
180,4.0,750,80,1.1019059389079278,73.33333333333333
160,2.0,250,80,1.1015295635348685,39.44444444444444
140,4.0,750,80,1.1009417063486964,63.1578947368421
100,4.0,650,120,1.0990809860091253,53.84615384615385
140,3.0,350,60,1.0985226819484877,48.837209302325576
20,3.0,150,40,1.0979334375579242,39.57446808510638
80,2.0,150,60,1.0935284060736428,38.41269841269842
120,3.0,550,40,1.0935191467671812,51.162790697674424
120,3.0,50,60,1.0923578454046388,46.07843137254902
120,3.0,150,60,1.0923578454046388,46.07843137254902
100,4.0,650,100,1.0901794604325363,57.692307692307686
20,4.0,650,20,1.0898251265910393,100.0
20,4.0,750,20,1.0898251265910393,100.0
20,4.0,850,20,1.0898251265910393,100.0
20,4.0,950,20,1.0898251265910393,100.0
60,2.0,350,40,1.0888379100569614,39.67213114754099
60,1.0,150,120,1.0883163104679463,24.07932011331445
120,2.0,150,120,1.0881116816729182,35.56701030927835
20,1.0,850,40,1.0878243424559282,24.393358876117496
80,3.0,150,60,1.086712048249621,39.1025641025641
180,1.0,450,40,1.086057958001781,31.944444444444443
40,3.0,550,40,1.085502352850795,44.047619047619044
140,2.0,250,80,1.0853765538567663,38.144329896907216
100,2.0,250,20,1.0835318719377143,38.02395209580838
180,4.0,850,80,1.0826603402216035,71.42857142857143
180,4.0,950,80,1.0826603402216035,71.42857142857143
40,4.0,650,60,1.0825520243324243,39.53488372093023
180,3.0,650,60,1.0821829692987819,56.71641791044776
140,4.0,850,80,1.0821569408503093,61.111111111111114
140,4.0,950,80,1.0821569408503093,61.111111111111114
140,1.0,50,60,1.0804209105083984,27.9296875
100,4.0,550,100,1.0803037865665275,55.55555555555556
20,1.0,50,20,1.0796602780420765,30.88709677419355
100,4.0,850,80,1.0795752107954322,60.0
20,4.0,650,120,1.0782366761472568,75.0
20,4.0,750,120,1.0782366761472568,75.0
20,4.0,850,120,1.0782366761472568,75.0
20,4.0,950,120,1.0782366761472568,75.0
60,3.0,250,40,1.0760619149098913,43.67816091954023
100,4.0,550,120,1.0760158250263023,51.85185185185185
80,3.0,950,60,1.0759263212955945,45.09803921568628
140,4.0,650,80,1.0757833320859458,60.0
120,3.0,250,60,1.0724577829018025,46.53465346534654
100,3.0,350,40,1.0718767825529243,48.113207547169814
40,3.0,650,40,1.0718067922442696,44.51219512195122
80,4.0,350,40,1.0716734177767857,47.72727272727273
180,2.0,550,40,1.0715735026057307,46.48648648648649
20,3.0,950,40,1.071263737089495,40.69767441860465
180,4.0,550,80,1.0704928709915782,68.75
180,4.0,650,80,1.0704928709915782,68.75
80,3.0,650,40,1.0703923764252683,50.0
120,2.0,850,20,1.0701786815647447,39.3574297188755
20,1.0,750,40,1.0701424868229197,24.20785804816223
100,4.0,50,20,1.0697207220131646,65.0
100,4.0,150,20,1.0697207220131646,65.0
140,1.0,150,60,1.0694432214927474,27.181208053691275
20,1.0,650,40,1.0674422926616869,23.833543505674655
80,2.0,750,40,1.0655757879830599,41.25560538116592
40,4.0,550,80,1.0640725843516143,41.86046511627907
180,2.0,450,20,1.063984800600612,36.45484949832776
140,2.0,650,40,1.0631022166411865,45.19774011299435
120,2.0,50,20,1.0630671563708531,38.39779005524862
40,2.0,150,40,1.0628486223837779,36.21867881548975
40,2.0,250,40,1.0599382827652093,37.244897959183675
20,2.0,350,40,1.0569234774862208,32.586558044806516
140,2.0,50,80,1.054954498025925,37.56345177664975
140,2.0,150,80,1.054954498025925,37.56345177664975
100,2.0,850,40,1.0534929588147992,39.800995024875625
80,2.0,250,40,1.0531686780842218,39.14473684210527
120,4.0,950,120,1.0530602505217188,42.857142857142854
100,3.0,450,40,1.0503060883190796,48.07692307692308
180,4.0,50,80,1.0501770811197213,66.66666666666666
180,4.0,150,80,1.0501770811197213,66.66666666666666
180,4.0,250,80,1.0501770811197213,66.66666666666666
60,3.0,150,40,1.0498823210188455,41.62436548223351
140,1.0,550,40,1.0498050884039671,28.26923076923077
80,1.0,550,20,1.0495838291345727,29.805013927576603
120,2.0,150,20,1.049420662176588,38.227146814404435
160,1.0,950,40,1.0492100449064994,29.6875
60,4.0,650,20,1.0459959138008756,52.63157894736842
100,4.0,950,80,1.045162862340727,58.333333333333336
180,1.0,750,20,1.0424138563256575,31.388329979879277
20,4.0,350,40,1.040474717688609,66.66666666666666
20,4.0,450,40,1.040474717688609,66.66666666666666
20,4.0,550,40,1.040474717688609,66.66666666666666
140,2.0,550,40,1.0391403097511913,46.03174603174603
100,2.0,650,40,1.037725823911948,39.81042654028436
120,1.0,150,60,1.0374621365211698,30.31423290203327
100,1.0,350,60,1.0352552116322369,29.6875
40,1.0,450,20,1.0350612747172772,29.615861214374224
80,2.0,950,40,1.0349269075426117,41.0958904109589
40,4.0,650,80,1.034898351745312,39.02439024390244
100,2.0,850,20,1.0345431050415823,39.920948616600796
160,3.0,950,60,1.033909039059223,55.38461538461539
120,3.0,450,40,1.0334890231710538,47.82608695652174
100,2.0,750,20,1.0334031296268136,39.920948616600796
180,2.0,450,40,1.0325422434366471,46.07329842931937
100,2.0,750,40,1.0325009947913226,39.603960396039604
160,2.0,350,60,1.0321631539680616,43.386243386243386
80,4.0,50,40,1.0319747945726756,48.07692307692308
80,4.0,150,40,1.0319747945726756,48.07692307692308
40,4.0,450,60,1.0315356441352344,40.42553191489361
100,1.0,50,60,1.0311606741937394,32.495164410058024
60,1.0,450,40,1.0296795258109892,31.211498973305957
120,4.0,650,120,1.0291774050347187,43.47826086956522
100,4.0,350,80,1.0285075802506434,56.666666666666664
100,4.0,450,80,1.0285075802506434,56.666666666666664
60,4.0,750,20,1.028257910584086,53.84615384615385
20,2.0,250,40,1.0274668976930659,32.24568138195777
120,4.0,750,120,1.0269554701105978,40.909090909090914
40,1.0,350,20,1.026807533144009,30.376670716889432
60,1.0,950,20,1.0252232604079434,30.32904148783977
100,4.0,550,80,1.0249663941343885,59.25925925925925
60,3.0,50,40,1.0236610473584276,42.364532019704434
140,1.0,750,40,1.0229644666775115,28.80658436213992
120,4.0,950,100,1.0226327838459628,52.38095238095239
100,2.0,450,40,1.0207006709867938,39.6551724137931
